temperature,humidity,wind_speed,rainfall,visibility
27.2,94,7.6,0.0,10.0
27.3,70,11.9,0.0,10.0
22.1,34,14.0,0.0,10.0
34.3,13,14.8,0.0,10.0
12.0,82,7.2,0.0,8.0
8.3,68,12.2,0.0,16.0
10.2,100,7.2,0.0,7.0
22.3,31,6.1,0.0,10.0
24.2,83,18.0,0.0,10.0
25.2,74,3.6,0.0,10.0
25.1,83,26.3,0.0,10.0
23.9,15,19.8,0.0,10.0
23.1,55,11.2,0.0,10.0
23.0,53,4.7,0.0,10.0
20.8,16,4.7,0.0,10.0
22.1,57,10.1,0.2,10.0
19.0,49,6.5,0.0,10.0
5.4,71,4.0,0.36,10.0
30.4,70,10.1,0.0,10.0
24.2,61,14.4,0.0,10.0
14.3,94,6.8,0.0,10.0
23.2,31,7.2,0.01,10.0
17.3,77,19.4,0.01,10.0
19.3,56,14.4,0.0,10.0
22.1,57,16.6,0.0,10.0
21.0,73,23.8,0.0,10.0
32.1,30,21.6,0.0,10.0
39.4,29,18.4,0.0,10.0
24.4,94,10.4,0.0,10.0
25.3,34,11.2,0.0,10.0
13.1,72,16.2,0.0,10.0
21.6,99,3.6,0.03,0.0
31.3,75,15.5,0.02,10.0
16.1,62,7.2,0.59,10.0
11.4,94,10.4,0.24,10.0
16.1,63,7.6,0.0,10.0
23.0,61,18.7,0.0,10.0
21.8,99,3.6,0.0,0.0
29.0,79,10.8,1.55,10.0
21.0,49,5.8,0.29,10.0
35.1,42,10.4,0.0,10.0
27.2,74,3.6,0.43,9.0
26.4,62,7.6,0.02,10.0
23.2,69,24.5,0.0,10.0
37.1,48,14.4,0.6,10.0
27.3,66,9.7,0.0,10.0
8.2,100,19.8,0.0,24.0
32.4,59,9.7,0.0,10.0
39.4,9,17.6,0.0,6.0
10.3,66,3.6,0.0,10.0
24.2,18,16.6,0.0,10.0
23.3,50,3.6,0.0,10.0
27.8,75,8.3,2.06,9.0
29.2,75,7.2,0.0,10.0
21.2,78,7.9,0.0,10.0
22.2,50,9.7,0.0,10.0
21.3,88,26.6,0.0,9.0
27.2,32,14.8,0.0,10.0
16.4,51,16.6,0.0,10.0
29.2,75,6.8,0.0,10.0
10.3,94,10.1,0.0,5.0
30.4,55,20.2,0.0,10.0
25.0,75,9.0,0.0,10.0
21.2,94,18.4,0.0,10.0
11.4,94,3.6,0.06,10.0
35.0,9,10.4,0.0,10.0
24.4,100,3.6,0.91,10.0
30.3,84,5.0,0.16,10.0
21.7,39,22.0,0.0,10.0
7.2,93,16.6,0.0,7.0
24.1,36,10.4,0.0,10.0
24.2,29,18.7,0.0,10.0
25.2,100,5.0,0.01,10.0
6.2,81,20.5,0.0,10.0
14.1,77,5.8,0.01,10.0
29.2,84,9.4,0.0,10.0
30.2,40,26.3,0.0,10.0
23.3,47,8.3,0.03,10.0
15.0,72,9.0,0.33,10.0
29.3,79,17.6,0.0,10.0
20.1,53,4.3,0.0,10.0
24.4,89,5.8,0.01,10.0
18.1,88,4.3,0.0,10.0
28.2,79,3.6,0.0,10.0
31.2,46,6.5,0.0,8.0
23.1,100,7.9,0.18,10.0
17.7,92,7.6,0.0,10.0
22.4,61,9.7,0.01,10.0
21.2,83,5.8,0.0,10.0
22.4,57,9.4,0.0,10.0
5.3,56,10.1,0.0,10.0
39.3,7,16.9,0.0,5.0
31.4,71,10.8,0.12,9.0
26.0,11,9.4,0.0,10.0
34.2,22,24.5,0.0,10.0
11.3,66,14.0,0.0,10.0
32.3,12,39.2,0.0,5.0
22.4,61,8.3,0.02,10.0
26.0,61,7.2,0.0,10.0
20.0,56,41.4,0.0,10.0
32.3,12,26.3,0.0,5.0
22.1,41,19.8,0.0,10.0
21.4,69,13.0,0.73,10.0
27.7,78,19.8,0.0,10.0
33.2,27,25.2,0.0,10.0
16.0,51,6.5,0.01,10.0
28.2,74,10.1,0.09,10.0
10.3,87,9.0,1.0,10.0
28.3,40,13.3,0.0,8.0
14.3,94,11.5,0.42,10.0
28.2,84,4.7,0.0,10.0
38.4,38,11.9,0.0,10.0
14.1,63,6.5,0.02,10.0
23.2,44,12.2,0.0,10.0
11.2,87,8.6,0.45,8.0
27.2,62,3.6,0.6,10.0
24.2,69,10.1,0.04,10.0
32.4,67,3.6,1.73,10.0
29.1,68,11.5,0.0,10.0
33.1,41,5.8,0.01,10.0
21.4,53,9.0,0.0,10.0
28.3,79,24.5,0.08,24.0
25.0,48,10.8,0.0,10.0
29.2,79,7.6,0.07,10.0
15.3,77,7.9,0.0,11.0
29.4,84,22.3,0.08,24.0
18.8,26,15.8,0.0,10.0
17.2,68,6.1,0.0,10.0
6.3,36,16.9,0.02,10.0
22.1,53,6.5,0.01,10.0
17.3,83,5.4,0.0,6.0
29.0,58,6.1,0.0,10.0
36.2,53,25.9,0.0,8.0
24.4,44,23.4,0.41,10.0
21.1,49,7.9,0.0,10.0
30.0,31,13.3,0.0,8.0
11.2,87,14.8,0.11,9.0
14.1,77,8.6,0.0,10.0
24.3,69,16.9,0.0,10.0
36.0,35,20.9,0.0,6.0
30.3,70,9.7,0.0,10.0
19.6,56,15.1,0.0,10.0
24.4,44,8.3,0.0,10.0
8.0,87,6.5,0.07,10.0
34.1,30,21.6,0.0,10.0
34.5,7,17.3,0.0,10.0
29.3,79,14.4,0.04,23.0
22.2,98,3.6,0.0,0.0
26.2,89,5.8,0.25,9.0
25.2,94,15.8,0.62,10.0
19.6,66,4.3,0.0,10.0
19.7,80,14.0,0.0,10.0
35.0,50,13.7,0.0,10.0
19.2,64,15.8,0.0,10.0
15.3,82,18.0,0.0,10.0
33.0,21,17.6,0.0,10.0
23.3,47,7.2,0.0,10.0
23.3,33,6.5,0.06,10.0
23.3,65,5.0,0.93,10.0
24.3,58,9.7,0.0,10.0
26.1,79,7.2,0.11,10.0
25.1,78,7.2,0.09,10.0
26.1,94,13.0,2.41,10.0
20.0,60,3.6,0.0,10.0
12.0,82,18.7,0.0,9.0
37.4,10,31.3,0.0,10.0
25.2,65,21.6,0.0,10.0
22.1,57,5.4,0.0,10.0
31.4,66,3.6,0.0,10.0
28.3,70,3.6,0.0,10.0
31.0,63,6.1,0.09,10.0
19.1,49,20.9,0.0,10.0
18.4,68,10.4,0.11,10.0
27.2,89,14.4,1.97,10.0
32.1,71,20.5,2.74,10.0
22.3,57,18.7,0.0,10.0
16.3,88,5.0,0.01,10.0
35.8,5,27.4,0.0,10.0
12.1,82,3.6,0.09,10.0
31.0,66,12.6,0.38,10.0
38.7,22,27.0,0.0,10.0
23.3,100,7.2,0.65,9.0
8.3,87,5.8,0.0,10.0
14.1,63,5.4,0.01,10.0
29.0,11,10.4,0.0,10.0
22.1,33,5.0,0.0,10.0
25.2,65,14.4,0.0,10.0
35.3,50,20.2,0.0,10.0
26.5,80,3.6,0.47,9.0
34.4,39,11.2,0.0,10.0
25.3,89,19.8,0.02,10.0
22.1,94,7.9,0.01,10.0
18.0,68,24.1,0.0,10.0
23.0,33,3.6,0.0,10.0
28.2,20,16.2,0.0,10.0
28.2,84,13.0,0.0,10.0
21.1,88,12.6,0.25,9.0
22.7,30,13.3,0.0,10.0
37.4,14,9.7,0.0,10.0
12.2,77,11.9,0.0,10.0
6.5,85,9.4,0.0,16.0
13.3,82,11.2,0.0,10.0
24.2,24,6.8,0.0,10.0
26.3,94,22.7,0.1,10.0
25.1,74,3.6,0.38,10.0
31.0,75,22.0,0.15,6.0
24.8,12,19.8,0.0,10.0
24.7,52,14.0,0.0,10.0
23.6,55,8.3,0.07,10.0
21.4,13,6.1,0.0,10.0
21.3,53,7.6,0.2,10.0
18.1,64,6.8,0.0,10.0
8.1,81,5.0,0.02,10.0
29.3,70,5.4,0.0,10.0
21.3,83,10.8,0.0,10.0
18.3,77,7.6,0.0,10.0
13.3,82,16.2,0.07,10.0
15.4,100,11.2,0.0,10.0
19.3,56,7.9,0.0,10.0
24.0,54,7.2,0.0,10.0
22.4,79,27.0,0.0,10.0
31.2,43,22.7,0.0,10.0
40.5,24,19.8,0.0,10.0
24.3,94,19.1,0.0,10.0
14.3,82,11.2,0.05,10.0
12.4,77,17.6,0.31,10.0
20.3,94,3.6,0.0,2.0
26.2,79,11.2,0.02,10.0
15.2,58,5.8,0.19,9.0
10.8,88,3.6,0.62,10.0
14.4,82,6.8,0.87,10.0
21.1,73,10.4,0.0,10.0
23.0,98,4.0,0.0,0.0
29.1,79,3.6,0.0,10.0
18.3,60,5.4,0.81,10.0
32.2,52,16.6,0.0,10.0
26.2,79,3.6,0.71,10.0
28.3,58,5.8,0.01,10.0
21.2,73,24.8,0.0,10.0
35.2,56,19.4,0.07,10.0
25.1,79,11.2,0.0,10.0
2.3,87,11.5,0.0,24.0
28.1,70,4.3,0.25,10.0
38.4,8,23.8,0.0,4.0
15.4,63,3.6,0.0,10.0
26.1,10,28.1,0.0,10.0
22.6,52,9.0,0.0,10.0
27.6,80,12.6,0.26,9.0
28.1,74,3.6,0.0,9.0
21.2,69,5.8,0.01,10.0
18.3,60,5.8,0.0,10.0
20.3,94,20.9,0.0,9.0
28.1,35,20.5,0.0,10.0
16.3,51,7.6,0.0,10.0
28.1,74,3.6,0.0,9.0
12.4,71,3.6,0.0,10.0
33.1,53,12.2,0.0,10.0
25.2,77,9.7,0.01,10.0
21.1,100,11.5,0.0,10.0
11.1,92,3.6,0.05,10.0
33.1,21,20.5,0.0,10.0
25.1,83,3.6,1.42,10.0
26.3,100,5.0,0.0,6.0
22.6,38,24.1,0.0,10.0
7.4,81,15.1,0.01,10.0
14.0,97,5.8,0.28,2.0
22.9,29,19.4,0.0,10.0
26.3,89,6.5,0.0,10.0
8.2,81,14.0,0.0,10.0
9.3,93,13.7,0.02,7.0
29.1,79,6.1,0.0,10.0
26.1,51,18.7,0.0,9.0
24.2,44,7.6,0.0,10.0
17.2,63,3.6,0.31,10.0
24.4,94,13.7,0.0,8.0
23.4,33,9.7,0.0,10.0
26.6,78,19.1,0.05,10.0
18.3,88,4.0,0.01,10.0
28.2,84,8.3,0.0,10.0
24.2,94,5.0,0.0,7.0
25.2,94,9.4,0.32,10.0
20.4,90,7.6,0.0,10.0
18.2,83,8.3,0.0,10.0
22.1,65,5.0,0.0,10.0
22.0,50,4.0,0.0,10.0
5.2,61,13.0,0.0,10.0
38.2,9,15.8,0.0,4.5
29.3,79,15.5,0.01,10.0
27.1,14,18.7,0.0,10.0
33.0,32,14.4,0.0,10.0
10.2,87,18.4,0.04,10.0
39.0,9,38.2,0.0,9.0
18.2,83,7.6,0.0,10.0
25.3,61,6.1,0.0,10.0
18.1,88,14.0,0.0,10.0
33.2,13,28.1,0.0,4.0
22.3,27,22.7,0.0,10.0
18.0,88,13.7,0.81,10.0
27.4,82,15.1,0.0,10.0
31.2,35,5.0,0.0,10.0
18.3,44,9.7,0.32,10.0
28.2,64,9.4,0.02,10.0
9.2,87,6.8,0.01,10.0
26.2,51,28.4,0.0,5.0
13.2,89,18.7,3.48,7.0
27.3,94,3.6,0.01,9.0
37.0,42,13.3,0.0,10.0
12.2,71,3.6,0.2,10.0
10.0,82,10.8,0.0,10.0
11.3,94,15.8,0.25,10.0
27.2,58,3.6,0.01,10.0
26.9,52,14.4,0.01,10.0
31.2,63,3.6,4.99,10.0
29.1,71,16.2,0.0,10.0
29.1,62,13.7,0.0,10.0
19.3,73,33.8,0.0,10.0
27.7,81,27.7,0.03,9.0
25.9,36,18.0,0.0,10.0
29.2,70,12.6,0.0,10.0
19.3,49,10.1,0.0,14.0
29.0,79,27.0,0.02,24.0
20.1,34,32.8,0.0,10.0
17.2,77,7.6,0.0,10.0
2.0,18,3.6,0.0,10.0
23.4,47,6.8,0.04,10.0
18.4,83,12.6,0.0,6.0
25.3,69,13.3,0.03,10.0
36.3,50,20.9,0.0,7.0
18.4,42,21.2,0.0,10.0
13.1,88,16.2,0.0,10.0
31.3,24,11.9,0.0,10.0
15.3,67,7.9,0.05,10.0
12.2,54,22.0,0.0,10.0
24.8,77,21.2,0.0,10.0
33.1,39,13.3,0.0,6.0
32.4,51,6.1,0.0,10.0
18.9,35,13.7,0.0,10.0
21.1,56,5.8,0.0,10.0
9.1,71,8.3,0.03,10.0
34.1,50,23.4,0.0,10.0
34.5,9,18.7,0.0,10.0
29.1,79,13.7,0.01,23.0
21.9,99,3.6,0.04,0.0
25.4,89,6.1,0.01,10.0
24.2,94,8.6,0.6,9.0
19.8,85,6.8,0.0,10.0
18.8,87,7.2,0.0,10.0
35.1,56,16.9,0.0,10.0
17.3,63,3.6,0.0,10.0
15.0,82,11.2,0.0,10.0
40.2,9,19.4,0.0,10.0
17.3,72,12.2,0.0,10.0
19.3,56,15.1,0.0,10.0
17.2,100,5.0,0.97,6.0
24.3,74,4.3,0.0,10.0
26.3,84,14.4,0.11,10.0
25.2,82,12.6,0.22,10.0
28.2,70,24.8,0.01,10.0
20.2,68,6.1,0.16,10.0
13.4,77,11.9,0.06,10.0
36.1,5,20.2,0.0,10.0
21.0,81,26.3,0.0,10.0
19.1,73,5.8,0.0,10.0
31.0,66,3.6,0.0,10.0
27.3,79,4.7,0.01,10.0
29.4,75,21.6,0.0,10.0
19.0,64,4.3,0.0,10.0
15.2,82,8.3,0.03,10.0
26.1,87,4.3,1.0,10.0
31.2,75,22.7,0.21,10.0
14.0,100,17.6,0.0,10.0
21.0,53,14.4,0.0,10.0
36.4,11,30.6,0.0,10.0
14.1,55,3.6,0.0,10.0
31.1,71,15.1,0.1,10.0
39.2,14,24.1,0.0,10.0
23.1,100,8.3,0.18,10.0
10.2,82,4.7,0.06,10.0
15.0,63,6.1,0.08,10.0
27.3,18,36.0,0.0,10.0
23.3,22,4.0,0.0,10.0
25.3,65,13.7,0.01,10.0
31.0,71,20.2,0.0,8.0
26.3,79,3.6,0.51,9.0
36.7,32,5.4,0.0,10.0
24.4,94,17.6,0.0,10.0
25.2,89,11.2,0.0,10.0
19.3,60,23.0,0.0,10.0
20.4,49,5.0,0.1,10.0
30.0,19,20.5,0.0,10.0
29.1,76,22.7,2.57,8.0
26.2,65,10.8,0.14,10.0
24.5,26,4.7,0.0,10.0
41.1,11,20.2,0.0,10.0
9.1,87,18.7,0.05,10.0
7.6,78,9.7,0.0,16.0
16.1,82,11.9,0.01,10.0
23.2,23,9.7,0.0,10.0
26.3,85,6.5,1.45,10.0
23.1,89,3.6,0.27,10.0
34.1,63,25.6,0.0,10.0
23.2,15,28.1,0.0,10.0
24.3,55,16.2,0.0,10.0
24.1,49,10.8,0.0,10.0
21.8,14,6.8,0.0,10.0
20.2,60,11.9,0.58,10.0
20.2,60,7.2,0.0,10.0
5.3,81,10.1,0.0,10.0
29.1,70,5.8,0.0,9.0
26.3,79,19.8,0.01,10.0
15.2,94,4.3,0.0,10.0
18.0,60,6.1,0.01,10.0
17.3,72,8.6,0.0,10.0
13.3,72,26.6,0.0,10.0
23.3,53,10.8,0.0,10.0
24.1,74,31.3,0.0,10.0
35.0,17,19.4,0.0,10.0
38.4,31,23.8,0.0,10.0
27.2,84,27.4,0.03,10.0
18.2,49,5.8,0.0,10.0
11.3,94,11.5,0.06,6.0
22.1,91,4.0,0.01,10.0
28.3,89,13.0,0.0,10.0
18.2,38,12.6,0.03,9.0
7.5,82,3.6,0.0,10.0
13.2,88,5.0,0.84,10.0
17.1,94,11.9,0.07,6.0
22.8,97,4.3,0.0,0.0
31.3,66,8.3,0.45,10.0
16.1,68,9.4,0.81,10.0
31.4,52,16.6,0.0,10.0
26.1,65,6.8,0.75,10.0
28.9,55,6.5,0.0,10.0
21.2,78,26.3,0.0,10.0
28.2,89,16.9,0.0,9.0
25.2,74,5.4,0.0,10.0
4.3,75,6.8,0.0,24.0
27.4,79,7.2,0.0,10.0
36.0,11,24.8,0.0,7.0
14.1,94,3.6,0.0,8.0
23.2,8,25.2,0.0,10.0
20.5,49,13.7,0.0,10.0
28.2,79,16.2,1.15,10.0
25.4,83,3.6,0.0,6.0
22.1,61,5.4,0.0,10.0
18.4,73,11.9,0.0,10.0
19.2,100,22.7,0.0,9.0
22.0,57,14.0,0.0,10.0
12.3,94,21.2,0.01,4.0
25.4,83,3.6,0.0,6.0
12.1,77,6.1,0.01,10.0
30.5,53,16.2,0.0,10.0
26.0,82,12.6,0.34,10.0
22.1,100,10.8,0.0,10.0
11.0,93,3.6,0.09,10.0
24.1,57,12.6,0.0,4.0
26.0,89,3.6,1.03,10.0
28.0,89,6.1,0.04,10.0
23.6,16,33.1,0.0,10.0
4.1,70,15.5,0.0,10.0
14.1,99,3.6,2.06,9.0
21.5,30,23.0,0.0,10.0
25.2,94,10.1,0.02,10.0
5.3,45,7.2,0.0,10.0
13.3,72,10.1,0.0,10.0
22.9,93,9.7,0.88,10.0
22.3,78,15.1,0.0,9.0
21.1,49,7.6,0.04,10.0
15.3,63,19.1,0.0,10.0
28.3,84,9.4,0.0,8.0
20.3,46,6.8,0.2,10.0
28.3,89,25.2,0.92,10.0
17.0,88,3.6,0.0,10.0
26.1,89,9.0,0.0,10.0
25.3,89,11.2,0.0,7.0
24.3,100,12.6,0.02,10.0
20.4,95,4.7,0.0,10.0
14.3,88,12.2,0.03,8.0
22.0,73,3.6,0.0,10.0
20.4,64,7.2,0.27,10.0
6.4,87,24.5,0.0,10.0
40.1,7,13.3,0.0,6.0
32.3,67,11.5,0.14,10.0
27.2,17,29.9,0.0,7.0
37.3,16,19.1,0.0,8.0
12.2,77,15.8,0.03,10.0
24.2,57,14.0,0.0,9.0
18.3,68,12.2,0.03,10.0
26.2,74,5.4,0.0,10.0
21.3,73,21.2,0.0,10.0
28.1,15,10.8,0.0,5.0
16.2,51,15.8,0.0,10.0
21.2,60,17.3,0.3,10.0
26.2,85,22.3,1.1,10.0
39.9,11,4.7,0.0,10.0
20.1,36,10.1,0.23,10.0
28.6,62,10.1,0.03,10.0
8.0,93,6.8,0.04,10.0
22.1,73,22.7,0.0,5.0
16.2,55,27.0,0.01,9.0
24.3,94,7.9,0.0,10.0
38.3,40,15.5,0.0,10.0
11.3,76,5.4,0.17,10.0
17.1,48,6.5,0.15,10.0
9.1,87,11.5,0.26,10.0
27.2,58,14.0,0.0,10.0
25.6,54,14.0,0.04,10.0
31.4,59,6.8,0.0,10.0
29.1,70,18.4,0.0,10.0
30.4,52,17.3,0.0,10.0
19.2,68,40.0,0.0,10.0
27.0,89,28.1,0.41,24.0
24.7,36,25.6,0.0,10.0
29.4,66,21.2,0.0,10.0
20.2,40,10.1,0.0,16.0
29.0,79,28.8,0.04,24.0
17.0,37,38.2,0.0,10.0
19.0,64,16.6,0.0,10.0
13.3,19,3.6,0.0,10.0
18.4,77,7.6,0.55,10.0
22.3,61,11.2,0.0,4.0
21.2,88,5.0,0.04,10.0
35.1,53,21.6,0.0,7.0
18.4,32,11.2,0.0,10.0
15.0,72,13.7,0.01,10.0
32.4,17,14.8,0.0,10.0
12.3,88,15.8,0.31,7.0
10.3,82,4.3,0.0,10.0
24.2,78,18.7,0.0,10.0
33.4,47,11.5,0.0,9.0
29.8,59,5.8,0.0,10.0
13.3,31,29.2,0.0,10.0
18.3,73,4.3,0.14,10.0
6.2,65,4.0,0.01,10.0
38.1,23,27.4,0.0,10.0
35.0,9,19.1,0.0,10.0
29.2,79,19.1,0.01,23.0
22.1,99,3.6,0.0,0.0
24.0,89,10.1,0.0,10.0
28.1,79,13.0,0.0,10.0
21.0,99,6.1,0.34,10.0
17.5,89,6.8,0.0,10.0
35.0,44,18.4,0.0,10.0
17.1,55,7.9,0.0,10.0
18.2,77,9.4,0.0,10.0
39.0,14,24.5,0.0,10.0
20.1,60,14.4,0.0,10.0
16.3,55,10.8,0.0,10.0
21.1,73,3.6,0.27,10.0
25.2,79,11.2,0.0,10.0
27.4,89,21.2,0.14,10.0
26.3,84,21.2,0.83,10.0
24.0,94,25.6,0.02,10.0
19.0,56,4.0,0.05,10.0
12.3,94,27.0,0.13,6.0
38.3,5,8.3,0.0,10.0
21.1,82,21.6,0.0,10.0
18.1,77,11.2,0.04,10.0
31.3,66,7.6,0.0,10.0
23.4,89,6.1,0.0,10.0
31.1,66,10.8,0.0,8.0
17.3,72,25.9,0.0,10.0
16.1,72,3.6,1.66,10.0
27.2,89,4.3,0.92,10.0
31.2,75,16.6,0.02,10.0
13.1,100,9.4,1.18,10.0
17.4,39,25.2,0.0,10.0
35.9,23,18.4,0.0,10.0
17.1,63,5.0,0.0,10.0
31.1,79,14.0,0.54,10.0
39.0,13,18.4,0.0,10.0
24.1,94,9.0,0.01,10.0
7.2,39,12.2,0.0,10.0
12.1,71,9.7,0.08,10.0
26.0,28,19.8,0.0,5.0
25.1,22,5.4,0.0,10.0
25.1,61,13.7,0.02,10.0
35.2,47,19.1,0.0,10.0
26.3,75,6.1,0.0,10.0
37.8,29,4.7,0.05,10.0
24.1,78,27.7,0.01,10.0
26.0,89,17.3,1.78,9.0
19.1,64,21.2,0.0,10.0
18.3,60,9.4,0.06,10.0
32.0,20,14.8,0.0,10.0
29.1,84,19.4,1.79,10.0
25.0,69,5.8,0.07,10.0
24.9,27,5.4,0.0,10.0
33.1,39,19.1,0.0,10.0
10.1,76,11.9,0.0,10.0
7.5,80,6.5,0.0,16.0
14.2,100,6.5,0.0,10.0
26.1,23,3.6,0.0,10.0
26.2,94,10.1,0.0,10.0
23.3,89,3.6,0.0,10.0
32.1,67,20.2,0.0,10.0
24.0,14,25.2,0.0,10.0
23.2,64,16.9,0.0,10.0
21.6,50,17.6,0.0,10.0
22.8,11,4.0,0.0,10.0
20.3,56,10.1,0.34,10.0
20.4,56,5.0,0.0,10.0
11.6,32,4.0,0.0,10.0
28.3,79,11.2,0.0,10.0
24.3,89,23.0,0.07,10.0
16.4,100,7.9,0.0,10.0
14.3,82,6.8,0.41,10.0
16.4,59,8.3,0.0,10.0
11.3,87,21.6,0.33,10.0
22.1,43,16.6,0.0,10.0
24.3,74,31.3,0.0,10.0
36.3,21,14.4,0.0,10.0
38.9,29,23.8,0.0,10.0
26.0,84,24.5,0.0,10.0
12.3,71,21.2,0.01,10.0
10.2,82,11.9,0.0,10.0
21.7,93,4.0,0.01,10.0
30.8,65,13.0,0.0,10.0
15.7,43,10.8,0.38,5.0
10.4,63,3.6,0.0,10.0
14.2,82,5.4,0.34,10.0
18.0,83,9.0,0.0,10.0
22.7,98,3.6,0.82,10.0
31.2,66,10.1,0.02,10.0
18.2,56,6.8,0.01,10.0
34.0,44,18.4,0.0,10.0
26.3,70,3.6,0.63,10.0
28.1,55,4.7,0.0,10.0
22.0,69,27.4,0.0,10.0
25.0,100,17.6,0.1,5.0
30.9,31,10.1,0.0,10.0
8.4,81,8.6,0.0,24.0
25.2,83,5.8,0.0,10.0
37.0,14,24.8,0.0,2.5
11.0,87,3.6,0.0,10.0
24.0,21,11.9,0.0,10.0
21.6,49,4.0,0.0,10.0
27.9,77,12.6,0.62,9.0
27.3,84,3.6,0.0,9.0
21.2,69,6.1,0.0,10.0
12.2,94,6.5,0.59,4.0
23.2,89,25.6,0.0,8.0
24.0,39,9.0,0.0,10.0
10.2,94,5.8,1.07,2.7
27.3,84,3.6,0.0,9.0
8.2,76,6.5,0.0,10.0
31.3,53,14.0,0.0,10.0
25.5,80,14.0,0.31,10.0
22.3,94,9.4,0.0,10.0
11.6,92,5.4,0.11,10.0
23.3,44,15.8,0.0,10.0
24.2,100,3.6,0.87,4.0
30.3,79,5.4,0.14,10.0
24.1,18,7.6,0.0,10.0
4.4,56,18.4,0.0,10.0
19.2,51,7.9,0.0,10.0
23.6,30,15.5,0.0,10.0
25.0,89,15.1,0.02,10.0
5.4,52,13.7,0.01,10.0
12.3,88,11.5,0.0,6.0
29.3,75,9.0,0.02,10.0
22.3,83,7.9,0.0,9.0
18.3,73,9.0,0.04,10.0
10.0,76,15.5,0.0,10.0
28.0,84,15.1,0.0,8.0
18.1,68,6.8,0.63,10.0
27.0,78,21.6,0.0,10.0
17.3,88,3.6,0.0,10.0
28.3,84,7.2,0.0,10.0
26.2,79,11.9,0.0,8.0
25.1,87,9.4,0.06,10.0
19.7,95,6.1,0.0,10.0
17.1,83,13.3,0.12,10.0
22.3,69,3.6,0.02,10.0
15.4,88,9.0,0.0,10.0
8.4,100,28.1,0.02,0.1
40.3,7,4.3,0.0,5.0
27.1,89,7.2,1.7,1.0
30.1,13,19.8,0.0,10.0
29.2,31,15.8,0.0,8.0
10.3,87,20.9,0.02,9.0
22.1,61,17.6,0.0,10.0
17.1,83,13.0,0.16,10.0
26.0,74,6.1,0.0,10.0
19.1,78,8.3,0.01,6.0
20.0,35,20.2,0.0,10.0
22.2,35,14.4,0.0,10.0
21.1,69,10.1,0.03,10.0
27.4,81,21.2,0.0,10.0
42.7,7,7.6,0.0,10.0
22.5,27,9.0,0.0,10.0
28.7,68,7.6,0.13,10.0
6.0,70,19.4,0.0,10.0
21.2,73,19.4,0.0,7.0
12.2,77,4.0,0.0,10.0
27.4,89,4.3,0.0,10.0
39.1,36,8.6,0.0,10.0
9.3,93,9.4,0.14,10.0
8.4,76,17.3,0.0,10.0
10.1,87,16.9,0.0,10.0
27.2,48,12.6,0.0,10.0
24.2,74,11.5,0.01,10.0
34.3,60,8.6,0.62,10.0
29.4,69,20.5,0.01,10.0
32.3,56,14.0,0.0,10.0
20.3,60,30.2,0.0,10.0
28.4,89,29.2,0.08,24.0
25.3,40,28.1,0.0,10.0
29.0,70,18.4,0.0,10.0
18.2,42,3.6,0.0,13.0
30.3,75,28.8,0.15,24.0
23.4,27,45.0,0.0,10.0
18.3,68,7.6,0.0,10.0
5.1,38,12.2,0.0,10.0
18.1,77,5.4,0.08,10.0
20.1,83,16.2,0.0,4.0
23.4,69,9.4,0.02,10.0
36.2,53,18.4,0.0,8.0
20.3,53,8.6,0.0,10.0
15.1,72,7.6,0.0,10.0
30.1,22,11.5,0.0,8.0
11.1,76,12.2,0.0,10.0
13.3,72,26.6,0.0,10.0
24.6,71,17.3,0.0,10.0
35.3,37,11.9,0.0,8.0
31.2,66,7.9,0.0,10.0
13.7,24,23.4,0.0,10.0
20.1,64,8.3,0.33,10.0
6.3,61,3.6,0.0,10.0
36.0,24,21.6,0.0,10.0
35.4,8,13.3,0.0,10.0
29.1,79,21.2,0.49,23.0
22.5,95,3.6,0.02,2.0
24.1,89,10.4,0.0,10.0
28.1,84,12.6,0.01,10.0
18.7,98,5.0,0.0,0.0
18.0,84,10.1,0.0,10.0
36.4,45,19.1,0.0,10.0
11.3,82,17.3,0.02,10.0
16.2,77,22.0,0.0,10.0
36.2,24,12.2,0.0,10.0
23.3,47,6.1,0.0,10.0
17.1,45,22.7,0.39,10.0
23.1,69,5.8,1.52,10.0
24.3,94,18.0,0.45,10.0
27.1,84,16.2,0.04,10.0
26.0,80,15.5,0.9,9.0
27.3,79,20.2,0.0,10.0
15.1,88,3.6,0.41,10.0
11.2,82,14.0,0.0,10.0
37.1,6,9.0,0.0,10.0
22.3,83,26.6,0.0,10.0
17.1,83,9.4,0.0,10.0
33.1,56,15.5,0.0,10.0
27.2,79,3.6,0.0,10.0
32.2,63,7.9,0.4,10.0
12.0,82,29.9,0.67,10.0
9.3,81,7.6,0.72,10.0
28.2,89,5.8,0.04,10.0
33.3,67,15.8,0.0,10.0
17.3,52,6.1,0.0,10.0
16.0,27,25.6,0.0,10.0
30.8,43,13.3,0.0,10.0
18.0,56,5.0,0.0,10.0
29.3,89,14.8,0.31,10.0
37.4,25,20.9,0.0,10.0
24.1,94,9.4,0.01,10.0
6.3,49,14.0,0.0,10.0
9.0,93,3.6,0.1,10.0
23.0,31,21.2,0.0,10.0
27.2,17,6.8,0.0,10.0
25.1,57,13.3,0.01,10.0
36.4,50,22.7,0.0,10.0
26.1,70,3.6,0.0,10.0
27.6,73,10.8,0.01,10.0
24.3,83,37.1,0.0,10.0
